source_url,source_url_text,source_link_caption,target_url,target_url_text,target_link_caption,domain,depth,status_code,content_type,html_filename
http://www.cornica.org/airport/,Airport - watch the skies &mdash; Cornica,,http://www.cornica.org/airport/#top,Airport - watch the skies &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_airport__top.html
http://www.cornica.org/videos/,Videos &mdash; Cornica,Videos,http://www.cornica.org/fun/,Fun & Comedy &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_fun_.html
http://www.cornica.org/fun/,Fun & Comedy &mdash; Cornica,,http://www.cornica.org/videos/fun/,Fun & Comedy &mdash; Cornica,Fun & Comedy,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_videos_fun_.html
http://www.cornica.org/videos/fun/,Fun & Comedy &mdash; Cornica,Fun & Comedy,http://www.cornica.org/apple-virtual-world/,About the Virtual World hype &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_apple_virtual_world_.html
http://www.cornica.org/apple-virtual-world/,About the Virtual World hype &mdash; Cornica,,http://www.cornica.org/fun/apple-virtual-world/,About the Virtual World hype &mdash; Cornica,Apple employee joking about the Virtual World,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_fun_apple_virtual_world_.html
http://www.cornica.org/fun/apple-virtual-world/,About the Virtual World hype &mdash; Cornica,Apple employee joking about the Virtual World,http://www.cornica.org/winsongs95,Winsongs 95 &mdash; Cornica,,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_winsongs95.html
http://www.cornica.org/winsongs95,Winsongs 95 &mdash; Cornica,,http://www.cornica.org/fun/winsongs95/,Winsongs 95 &mdash; Cornica,Winsongs 95,www.cornica.org,9,200,text/html; charset=utf-8,http___www_cornica_org_fun_winsongs95_.html
http://www.cornica.org/fun/winsongs95/,Winsongs 95 &mdash; Cornica,Winsongs 95,http://www.cornica.org/fun/winsongs95/#top,Winsongs 95 &mdash; Cornica,back to top,www.cornica.org,10,200,text/html; charset=utf-8,http___www_cornica_org_fun_winsongs95__top.html
http://www.cornica.org/winsongs95,Winsongs 95 &mdash; Cornica,,http://www.cornica.org/winsongs95#top,Winsongs 95 &mdash; Cornica,back to top,www.cornica.org,9,200,text/html; charset=utf-8,http___www_cornica_org_winsongs95_top.html
http://www.cornica.org/fun/apple-virtual-world/,About the Virtual World hype &mdash; Cornica,Apple employee joking about the Virtual World,http://www.cornica.org/fun/apple-virtual-world/#top,About the Virtual World hype &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_fun_apple_virtual_world__top.html
http://www.cornica.org/apple-virtual-world/,About the Virtual World hype &mdash; Cornica,,http://www.cornica.org/apple-virtual-world/#top,About the Virtual World hype &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_apple_virtual_world__top.html
http://www.cornica.org/videos/fun/,Fun & Comedy &mdash; Cornica,Fun & Comedy,http://www.cornica.org/antilope-run/,Antilope run &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_antilope_run_.html
http://www.cornica.org/antilope-run/,Antilope run &mdash; Cornica,,http://www.cornica.org/fun/antilope-run/,Antilope run &mdash; Cornica,Antilope run,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_fun_antilope_run_.html
http://www.cornica.org/fun/antilope-run/,Antilope run &mdash; Cornica,Antilope run,http://www.cornica.org/fun/antilope-run/#top,Antilope run &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_fun_antilope_run__top.html
http://www.cornica.org/antilope-run/,Antilope run &mdash; Cornica,,http://www.cornica.org/antilope-run/#top,Antilope run &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_antilope_run__top.html
http://www.cornica.org/videos/fun/,Fun & Comedy &mdash; Cornica,Fun & Comedy,http://www.cornica.org/a-pizza-is-born/,A Pizza is Born &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_a_pizza_is_born_.html
http://www.cornica.org/a-pizza-is-born/,A Pizza is Born &mdash; Cornica,,http://www.cornica.org/fun/a-pizza-is-born/,A Pizza is Born &mdash; Cornica,A Pizza is Born,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_fun_a_pizza_is_born_.html
http://www.cornica.org/fun/a-pizza-is-born/,A Pizza is Born &mdash; Cornica,A Pizza is Born,http://www.cornica.org/fun/a-pizza-is-born/#top,A Pizza is Born &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_fun_a_pizza_is_born__top.html
http://www.cornica.org/a-pizza-is-born/,A Pizza is Born &mdash; Cornica,,http://www.cornica.org/a-pizza-is-born/#top,A Pizza is Born &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_a_pizza_is_born__top.html
http://www.cornica.org/videos/fun/,Fun & Comedy &mdash; Cornica,Fun & Comedy,http://www.cornica.org/babies-swimming/,Babies Swimming &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_babies_swimming_.html
http://www.cornica.org/babies-swimming/,Babies Swimming &mdash; Cornica,,http://www.cornica.org/fun/babies-swimming/,Babies Swimming &mdash; Cornica,Babies Swimming,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_fun_babies_swimming_.html
http://www.cornica.org/fun/babies-swimming/,Babies Swimming &mdash; Cornica,Babies Swimming,http://www.cornica.org/fun/babies-swimming/#top,Babies Swimming &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_fun_babies_swimming__top.html
http://www.cornica.org/babies-swimming/,Babies Swimming &mdash; Cornica,,http://www.cornica.org/babies-swimming/#top,Babies Swimming &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_babies_swimming__top.html
http://www.cornica.org/videos/fun/,Fun & Comedy &mdash; Cornica,Fun & Comedy,http://www.cornica.org/baby-stressed-out/,Baby stressed-out &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_baby_stressed_out_.html
http://www.cornica.org/baby-stressed-out/,Baby stressed-out &mdash; Cornica,,http://www.cornica.org/fun/baby-stressed-out/,Baby stressed-out &mdash; Cornica,Baby stressed-out,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_fun_baby_stressed_out_.html
http://www.cornica.org/fun/baby-stressed-out/,Baby stressed-out &mdash; Cornica,Baby stressed-out,http://www.cornica.org/fun/baby-stressed-out/#top,Baby stressed-out &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_fun_baby_stressed_out__top.html
http://www.cornica.org/baby-stressed-out/,Baby stressed-out &mdash; Cornica,,http://www.cornica.org/baby-stressed-out/#top,Baby stressed-out &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_baby_stressed_out__top.html
http://www.cornica.org/videos/fun/,Fun & Comedy &mdash; Cornica,Fun & Comedy,http://www.cornica.org/cat-bloopers/,Cat Bloopers &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_cat_bloopers_.html
http://www.cornica.org/cat-bloopers/,Cat Bloopers &mdash; Cornica,,http://www.cornica.org/fun/cat-bloopers/,Cat Bloopers &mdash; Cornica,Cat Bloopers,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_fun_cat_bloopers_.html
http://www.cornica.org/videos/,Videos &mdash; Cornica,Videos,http://www.cornica.org/history/,History &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_history_.html
http://www.cornica.org/videos/,Videos &mdash; Cornica,Videos,http://www.cornica.org/mac-apps/,Mac OS applications &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_.html
http://www.cornica.org/mac-apps/,Mac OS applications &mdash; Cornica,,http://www.cornica.org/videos/mac-apps/,Mac OS applications &mdash; Cornica,Mac OS applications,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_videos_mac_apps_.html
http://www.cornica.org/videos/mac-apps/,Mac OS applications &mdash; Cornica,Mac OS applications,http://www.cornica.org/4th-dimension/,4th Dimension &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_4th_dimension_.html
http://www.cornica.org/4th-dimension/,4th Dimension &mdash; Cornica,,http://www.cornica.org/mac-apps/4th-dimension/,4th Dimension &mdash; Cornica,4th Dimension,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_4th_dimension_.html
http://www.cornica.org/mac-apps/4th-dimension/,4th Dimension &mdash; Cornica,4th Dimension,http://www.cornica.org/mac-apps/4th-dimension/#top,4th Dimension &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_4th_dimension__top.html
http://www.cornica.org/4th-dimension/,4th Dimension &mdash; Cornica,,http://www.cornica.org/4th-dimension/#top,4th Dimension &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_4th_dimension__top.html
http://www.cornica.org/videos/mac-apps/,Mac OS applications &mdash; Cornica,Mac OS applications,http://www.cornica.org/nfl-history,75 Seasons: The History of the NFL &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_nfl_history.html
http://www.cornica.org/nfl-history,75 Seasons: The History of the NFL &mdash; Cornica,,http://www.cornica.org/mac-apps/nfl-history/,75 Seasons: The History of the NFL &mdash; Cornica,75 Seasons: The History of the NFL,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_nfl_history_.html
http://www.cornica.org/mac-apps/nfl-history/,75 Seasons: The History of the NFL &mdash; Cornica,75 Seasons: The History of the NFL,http://www.cornica.org/mac-apps/nfl-history/#top,75 Seasons: The History of the NFL &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_nfl_history__top.html
http://www.cornica.org/nfl-history,75 Seasons: The History of the NFL &mdash; Cornica,,http://www.cornica.org/nfl-history#top,75 Seasons: The History of the NFL &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_nfl_history_top.html
http://www.cornica.org/videos/mac-apps/,Mac OS applications &mdash; Cornica,Mac OS applications,http://www.cornica.org/a-ux,A/UX 1.0 &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_a_ux.html
http://www.cornica.org/a-ux,A/UX 1.0 &mdash; Cornica,,http://www.cornica.org/mac-apps/a-ux/,A/UX 1.0 &mdash; Cornica,A/UX 1.0,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_a_ux_.html
http://www.cornica.org/mac-apps/a-ux/,A/UX 1.0 &mdash; Cornica,A/UX 1.0,http://www.cornica.org/mac-apps/a-ux/#top,A/UX 1.0 &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_a_ux__top.html
http://www.cornica.org/a-ux,A/UX 1.0 &mdash; Cornica,,http://www.cornica.org/a-ux#top,A/UX 1.0 &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_a_ux_top.html
http://www.cornica.org/videos/mac-apps/,Mac OS applications &mdash; Cornica,Mac OS applications,http://www.cornica.org/alarming-events/,Alarming Events &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_alarming_events_.html
http://www.cornica.org/alarming-events/,Alarming Events &mdash; Cornica,,http://www.cornica.org/mac-apps/alarming-events/,Alarming Events &mdash; Cornica,Alarming Events,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_alarming_events_.html
http://www.cornica.org/mac-apps/alarming-events/,Alarming Events &mdash; Cornica,Alarming Events,http://www.cornica.org/mac-apps/alarming-events/#top,Alarming Events &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_alarming_events__top.html
http://www.cornica.org/alarming-events/,Alarming Events &mdash; Cornica,,http://www.cornica.org/alarming-events/#top,Alarming Events &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_alarming_events__top.html
http://www.cornica.org/videos/mac-apps/,Mac OS applications &mdash; Cornica,Mac OS applications,http://www.cornica.org/avid-cinema/,Avid Cinema &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_avid_cinema_.html
http://www.cornica.org/avid-cinema/,Avid Cinema &mdash; Cornica,,http://www.cornica.org/mac-apps/avid-cinema/,Avid Cinema &mdash; Cornica,Avid Cinema,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_avid_cinema_.html
http://www.cornica.org/mac-apps/avid-cinema/,Avid Cinema &mdash; Cornica,Avid Cinema,http://www.cornica.org/mac-apps/avid-cinema/#top,Avid Cinema &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_avid_cinema__top.html
http://www.cornica.org/avid-cinema/,Avid Cinema &mdash; Cornica,,http://www.cornica.org/avid-cinema/#top,Avid Cinema &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_avid_cinema__top.html
http://www.cornica.org/videos/mac-apps/,Mac OS applications &mdash; Cornica,Mac OS applications,http://www.cornica.org/bryce2/,Bryce 2 &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_bryce2_.html
http://www.cornica.org/bryce2/,Bryce 2 &mdash; Cornica,,http://www.cornica.org/mac-apps/bryce2/,Bryce 2 &mdash; Cornica,Bryce 2,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_bryce2_.html
http://www.cornica.org/mac-apps/bryce2/,Bryce 2 &mdash; Cornica,Bryce 2,http://www.cornica.org/mac-apps/bryce2/#top,Bryce 2 &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_mac_apps_bryce2__top.html
http://www.cornica.org/bryce2/,Bryce 2 &mdash; Cornica,,http://www.cornica.org/bryce2/#top,Bryce 2 &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_bryce2__top.html
http://www.cornica.org/videos/,Videos &mdash; Cornica,Videos,http://www.cornica.org/games/,Games &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_games_.html
http://www.cornica.org/games/,Games &mdash; Cornica,,http://www.cornica.org/videos/games/,Games &mdash; Cornica,Games,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_videos_games_.html
http://www.cornica.org/videos/games/,Games &mdash; Cornica,Games,http://www.cornica.org/3dfx/,3dfx - Interview with Scott Sellers &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_3dfx_.html
http://www.cornica.org/3dfx/,3dfx - Interview with Scott Sellers &mdash; Cornica,,http://www.cornica.org/games/3dfx/,3dfx - Interview with Scott Sellers &mdash; Cornica,3dfx - Interview with Scott Sellers,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_games_3dfx_.html
http://www.cornica.org/games/3dfx/,3dfx - Interview with Scott Sellers &mdash; Cornica,3dfx - Interview with Scott Sellers,http://www.cornica.org/games/3dfx/#top,3dfx - Interview with Scott Sellers &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_games_3dfx__top.html
http://www.cornica.org/3dfx/,3dfx - Interview with Scott Sellers &mdash; Cornica,,http://www.cornica.org/3dfx/#top,3dfx - Interview with Scott Sellers &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_3dfx__top.html
http://www.cornica.org/videos/games/,Games &mdash; Cornica,Games,http://www.cornica.org/7th-guest,7th Guest &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_7th_guest.html
http://www.cornica.org/7th-guest,7th Guest &mdash; Cornica,,http://www.cornica.org/games/7th-guest/,7th Guest &mdash; Cornica,7th Guest,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_games_7th_guest_.html
http://www.cornica.org/games/7th-guest/,7th Guest &mdash; Cornica,7th Guest,http://www.cornica.org/games/7th-guest/#top,7th Guest &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_games_7th_guest__top.html
http://www.cornica.org/7th-guest,7th Guest &mdash; Cornica,,http://www.cornica.org/7th-guest#top,7th Guest &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_7th_guest_top.html
http://www.cornica.org/videos/games/,Games &mdash; Cornica,Games,http://www.cornica.org/collector/,The 7th Guest III: The Collector &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_collector_.html
http://www.cornica.org/collector/,The 7th Guest III: The Collector &mdash; Cornica,,http://www.cornica.org/games/collector/,The 7th Guest III: The Collector &mdash; Cornica,The 7th Guest III: The Collector,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_games_collector_.html
http://www.cornica.org/games/collector/,The 7th Guest III: The Collector &mdash; Cornica,The 7th Guest III: The Collector,http://www.cornica.org/games/collector/#top,The 7th Guest III: The Collector &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_games_collector__top.html
http://www.cornica.org/collector/,The 7th Guest III: The Collector &mdash; Cornica,,http://www.cornica.org/collector/#top,The 7th Guest III: The Collector &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_collector__top.html
http://www.cornica.org/videos/games/,Games &mdash; Cornica,Games,http://www.cornica.org/11th-hour/,11th Hour &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_11th_hour_.html
http://www.cornica.org/11th-hour/,11th Hour &mdash; Cornica,,http://www.cornica.org/games/11th-hour/,11th Hour &mdash; Cornica,11th Hour,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_games_11th_hour_.html
http://www.cornica.org/games/11th-hour/,11th Hour &mdash; Cornica,11th Hour,http://www.cornica.org/games/11th-hour/#top,11th Hour &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_games_11th_hour__top.html
http://www.cornica.org/11th-hour/,11th Hour &mdash; Cornica,,http://www.cornica.org/11th-hour/#top,11th Hour &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_11th_hour__top.html
http://www.cornica.org/videos/games/,Games &mdash; Cornica,Games,http://www.cornica.org/age-of-empires/,Age of Empires &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_age_of_empires_.html
http://www.cornica.org/age-of-empires/,Age of Empires &mdash; Cornica,,http://www.cornica.org/games/age-of-empires/,Age of Empires &mdash; Cornica,Age of Empires,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_games_age_of_empires_.html
http://www.cornica.org/games/age-of-empires/,Age of Empires &mdash; Cornica,Age of Empires,http://www.cornica.org/games/age-of-empires/#top,Age of Empires &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_games_age_of_empires__top.html
http://www.cornica.org/age-of-empires/,Age of Empires &mdash; Cornica,,http://www.cornica.org/age-of-empires/#top,Age of Empires &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_age_of_empires__top.html
http://www.cornica.org/videos/games/,Games &mdash; Cornica,Games,http://www.cornica.org/age-of-empires2/,Age of Empires 2: The Age of Kings &mdash; Cornica,,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_age_of_empires2_.html
http://www.cornica.org/age-of-empires2/,Age of Empires 2: The Age of Kings &mdash; Cornica,,http://www.cornica.org/games/age-of-empires2/,Age of Empires 2: The Age of Kings &mdash; Cornica,Age of Empires 2: The Age of Kings,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_games_age_of_empires2_.html
http://www.cornica.org/games/age-of-empires2/,Age of Empires 2: The Age of Kings &mdash; Cornica,Age of Empires 2: The Age of Kings,http://www.cornica.org/games/age-of-empires2/#top,Age of Empires 2: The Age of Kings &mdash; Cornica,back to top,www.cornica.org,8,200,text/html; charset=utf-8,http___www_cornica_org_games_age_of_empires2__top.html
http://www.cornica.org/age-of-empires2/,Age of Empires 2: The Age of Kings &mdash; Cornica,,http://www.cornica.org/age-of-empires2/#top,Age of Empires 2: The Age of Kings &mdash; Cornica,back to top,www.cornica.org,7,200,text/html; charset=utf-8,http___www_cornica_org_age_of_empires2__top.html
http://www.cornica.org/,Home &mdash; Cornica,Logo Cornica,http://www.cornica.org/movies,Movies &mdash; Cornica,,www.cornica.org,2,200,text/html; charset=utf-8,http___www_cornica_org_movies.html
http://www.cornica.org/movies,Movies &mdash; Cornica,,http://www.cornica.org/videos/movies/,Movies &mdash; Cornica,Movies,www.cornica.org,3,200,text/html; charset=utf-8,http___www_cornica_org_videos_movies_.html
http://www.cornica.org/videos/movies/,Movies &mdash; Cornica,Movies,http://www.cornica.org/a-view-to-a-kill/,007 - A View To A Kill &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_a_view_to_a_kill_.html
http://www.cornica.org/a-view-to-a-kill/,007 - A View To A Kill &mdash; Cornica,,http://www.cornica.org/movies/a-view-to-a-kill/,007 - A View To A Kill &mdash; Cornica,007 - A View To A Kill,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_movies_a_view_to_a_kill_.html
http://www.cornica.org/movies/a-view-to-a-kill/,007 - A View To A Kill &mdash; Cornica,007 - A View To A Kill,http://www.cornica.org/movies/a-view-to-a-kill/#top,007 - A View To A Kill &mdash; Cornica,back to top,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_movies_a_view_to_a_kill__top.html
http://www.cornica.org/a-view-to-a-kill/,007 - A View To A Kill &mdash; Cornica,,http://www.cornica.org/a-view-to-a-kill/#top,007 - A View To A Kill &mdash; Cornica,back to top,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_a_view_to_a_kill__top.html
http://www.cornica.org/videos/movies/,Movies &mdash; Cornica,Movies,http://www.cornica.org/007casino-royale/,Casino Royale &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_007casino_royale_.html
http://www.cornica.org/007casino-royale/,Casino Royale &mdash; Cornica,,http://www.cornica.org/movies/007casino-royale/,Casino Royale &mdash; Cornica,Casino Royale,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_movies_007casino_royale_.html
http://www.cornica.org/movies/007casino-royale/,Casino Royale &mdash; Cornica,Casino Royale,http://www.cornica.org/movies/007casino-royale/#top,Casino Royale &mdash; Cornica,back to top,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_movies_007casino_royale__top.html
http://www.cornica.org/007casino-royale/,Casino Royale &mdash; Cornica,,http://www.cornica.org/007casino-royale/#top,Casino Royale &mdash; Cornica,back to top,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_007casino_royale__top.html
http://www.cornica.org/videos/movies/,Movies &mdash; Cornica,Movies,http://www.cornica.org/diamonds-are-forever/,Diamonds are Forever &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_diamonds_are_forever_.html
http://www.cornica.org/diamonds-are-forever/,Diamonds are Forever &mdash; Cornica,,http://www.cornica.org/movies/diamonds-are-forever/,Diamonds are Forever &mdash; Cornica,Diamonds are Forever,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_movies_diamonds_are_forever_.html
http://www.cornica.org/movies/diamonds-are-forever/,Diamonds are Forever &mdash; Cornica,Diamonds are Forever,http://www.cornica.org/movies/diamonds-are-forever/#top,Diamonds are Forever &mdash; Cornica,back to top,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_movies_diamonds_are_forever__top.html
http://www.cornica.org/diamonds-are-forever/,Diamonds are Forever &mdash; Cornica,,http://www.cornica.org/diamonds-are-forever/#top,Diamonds are Forever &mdash; Cornica,back to top,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_diamonds_are_forever__top.html
http://www.cornica.org/videos/movies/,Movies &mdash; Cornica,Movies,http://www.cornica.org/007die-another-day/,007 Die Another Day &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_007die_another_day_.html
http://www.cornica.org/007die-another-day/,007 Die Another Day &mdash; Cornica,,http://www.cornica.org/movies/007die-another-day/,007 Die Another Day &mdash; Cornica,007 Die Another Day,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_movies_007die_another_day_.html
http://www.cornica.org/movies/007die-another-day/,007 Die Another Day &mdash; Cornica,007 Die Another Day,http://www.cornica.org/movies/007die-another-day/#top,007 Die Another Day &mdash; Cornica,back to top,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_movies_007die_another_day__top.html
http://www.cornica.org/007die-another-day/,007 Die Another Day &mdash; Cornica,,http://www.cornica.org/007die-another-day/#top,007 Die Another Day &mdash; Cornica,back to top,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_007die_another_day__top.html
http://www.cornica.org/videos/movies/,Movies &mdash; Cornica,Movies,http://www.cornica.org/for-your-eyes-only/,007 - For Your Eyes only &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_for_your_eyes_only_.html
http://www.cornica.org/for-your-eyes-only/,007 - For Your Eyes only &mdash; Cornica,,http://www.cornica.org/movies/for-your-eyes-only/,007 - For Your Eyes only &mdash; Cornica,007 - For Your Eyes only,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_movies_for_your_eyes_only_.html
http://www.cornica.org/movies/for-your-eyes-only/,007 - For Your Eyes only &mdash; Cornica,007 - For Your Eyes only,http://www.cornica.org/movies/for-your-eyes-only/#top,007 - For Your Eyes only &mdash; Cornica,back to top,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_movies_for_your_eyes_only__top.html
http://www.cornica.org/for-your-eyes-only/,007 - For Your Eyes only &mdash; Cornica,,http://www.cornica.org/for-your-eyes-only/#top,007 - For Your Eyes only &mdash; Cornica,back to top,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_for_your_eyes_only__top.html
http://www.cornica.org/videos/movies/,Movies &mdash; Cornica,Movies,http://www.cornica.org/goldeneye/,007 - GoldenEye &mdash; Cornica,,www.cornica.org,4,200,text/html; charset=utf-8,http___www_cornica_org_goldeneye_.html
http://www.cornica.org/goldeneye/,007 - GoldenEye &mdash; Cornica,,http://www.cornica.org/movies/goldeneye/,007 - GoldenEye &mdash; Cornica,GoldenEye,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_movies_goldeneye_.html
http://www.cornica.org/movies/goldeneye/,007 - GoldenEye &mdash; Cornica,GoldenEye,http://www.cornica.org/movies/goldeneye/#top,007 - GoldenEye &mdash; Cornica,back to top,www.cornica.org,6,200,text/html; charset=utf-8,http___www_cornica_org_movies_goldeneye__top.html
http://www.cornica.org/goldeneye/,007 - GoldenEye &mdash; Cornica,,http://www.cornica.org/goldeneye/#top,007 - GoldenEye &mdash; Cornica,back to top,www.cornica.org,5,200,text/html; charset=utf-8,http___www_cornica_org_goldeneye__top.html
